ZAMBALES - CANDELARIA,,,,
ZAMBALES - CANDELARIA,,,,
MAYOR,,,,
13,"SISANTE, AINA (AKSYON)",FEMALE,"SISANTE, AINA MARI MOJICA",AKSYON DEMOKRATIKO
14,"SISANTE, JUN (NUP)",MALE,"SISANTE, FELIPE JR. VILLARAN",NATIONAL UNITY PARTY
15,"SISANTE, MAMAN (NUP)",MALE,"SISANTE, MARCELO ARANDIA",NATIONAL UNITY PARTY
CAVITE - MAGALLANES,,,,
CAVITE - MAGALLANES - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
16,"VICEDO, EDDIE (IND)",MALE,"VICEDO, EDILARDO VIDALLO",INDEPENDENT
17,"VILLANUEVA, ATO (NUP)",MALE,"VILLANUEVA, RENATO MENGUIN",NATIONAL UNITY PARTY
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of CAVITE",,,,
CERTIFIED CORRECT:,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
CAVITE - MARAGONDON,,,,
CAVITE - MARAGONDON,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ANGELES, ALDOUS (NPC)",MALE,"ANGELES, ALDOUS SISAYAN",NATIONALIST PEOPLE'S COALITION
2,"ARCA, UMBE (LP)",MALE,"ARCA, LAWRENCE NARVAEZ",LIBERAL PARTY
3,"RILLO, NOEL (NUP)",MALE,"RILLO, NOEL ANGLO",NATIONAL UNITY PARTY
CAVITE - MARAGONDON,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ANGELES, PINBOY (NPC)",MALE,"ANGELES, IRENEO CHONG",NATIONALIST PEOPLE'S COALITION
2,"BERSABE, ALFREDO (LP)",MALE,"BERSABE, ALFREDO ANGLO",LIBERAL PARTY
3,"ILAGAN, BERNIE (NUP)",MALE,"ILAGAN, BERNIE PAREJA",NATIONAL UNITY PARTY
4,"MAGALLANES, POGI (KBL)",MALE,"MAGALLANES, NOLITO ANGELES",KILUSANG BAGONG LIPUNAN
CAVITE - MARAGONDON - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ANGELES, ALAN (NPC)",MALE,"ANGELES, ALEXANDER ALAN SISAYAN",NATIONALIST PEOPLE'S COALITION
2,"ANGUE, JOEL (LP)",MALE,"ANGUE, JOEL DIPON",LIBERAL PARTY
3,"ARCEO, JAY (LP)",MALE,"ARCEO, JOSELITO VILLAFRANCA",LIBERAL PARTY
4,"BAGO, UNYING (NPC)",MALE,"BAGO, SOFRONIO OGOT",NATIONALIST PEOPLE'S COALITION
5,"BALDOZ, AILEEN (NPC)",FEMALE,"VERZOSA, AILEEN BALDOZ",NATIONALIST PEOPLE'S COALITION
6,"DE JOYA, LITA (NUP)",FEMALE,"DE JOYA, ANGELITA MARTOS",NATIONAL UNITY PARTY
7,"DIGAL, EMIL (LP)",MALE,"DIGAL, EMIL PAELMA",LIBERAL PARTY
8,"DI¥O, ESEL (LP)",FEMALE,"DI¥O, RECIEL PIEDAD",LIBERAL PARTY
9,"GULAPA, REAGAN (NUP)",MALE,"GULAPA, REAGAN ESPA¥OL",NATIONAL UNITY PARTY
10,"LABIO, AIKA (NUP)",FEMALE,"LABIO, AIKA JENINA CAMACHO",NATIONAL UNITY PARTY
11,"MALIMBAN, ALBERT (NPC)",MALE,"MALIMBAN, ALBERTO CREENCIA",NATIONALIST PEOPLE'S COALITION
CAVITE - MARAGONDON,,,,
CAVITE - MARAGONDON - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
12,"MANILAG, BARBIE (NUP)",MALE,"MANILAG, JUNNEL JAVIER",NATIONAL UNITY PARTY
13,"MARQUEZ, BOY (NUP)",MALE,"MARQUEZ, BERNARDO CORNEJO",NATIONAL UNITY PARTY
14,"MENDOZA, AMBET (NPC)",MALE,"MENDOZA, LAMBERTO APOLONA",NATIONALIST PEOPLE'S COALITION
15,"PERIO, JOEL (LP)",MALE,"PERIO, JOEL ALCANTARA",LIBERAL PARTY
16,"PIEDAD, ELLEN (NUP)",FEMALE,"PIEDAD, EVELYN PERDON",NATIONAL UNITY PARTY
17,"PINLAC, THESS (NPC)",FEMALE,"PINLAC, MARITES SAULOG",NATIONALIST PEOPLE'S COALITION
18,"RIEGO DE DIOS, JAMIR (NPC)",MALE,"RIEGO DE DIOS, JAMIR PIEDAD",NATIONALIST PEOPLE'S COALITION
19,"RIEL, YOLLY (NPC)",FEMALE,"RIEL, YOLANDA BERNARDO",NATIONALIST PEOPLE'S COALITION
20,"RILLO, BONN (LP)",MALE,"RILLO, BONN BELTRAN",LIBERAL PARTY
21,"SENA, EHMIL (LP)",MALE,"SENA, EHMIL REDEN CAMILO",LIBERAL PARTY
22,"TA¥AG, VICENTE JR. (IND)",MALE,"TA¥AG, VICENTE JR. MARQUEZ",INDEPENDENT
23,"UMANDAL, WILLY (NUP)",MALE,"UMANDAL, WILFREDO LAGURA",NATIONAL UNITY PARTY
24,"VILLANUEVA, ALEX (NUP)",MALE,"VILLANUEVA, ALEXANDER VILLANUEVA",NATIONAL UNITY PARTY
CAVITE - MARAGONDON,,,,
CAVITE - MARAGONDON - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of CAVITE",,,,
CERTIFIED CORRECT:,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
CAVITE - MENDEZ (MENDEZ-NU¥EZ),,,,
CAVITE - MENDEZ,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"MENDOZA, FRANCISCO JR. (NUP)",MALE,"MENDOZA, FRANCISCO JR. TORNEROS",NATIONAL UNITY PARTY
2,"VIDA, DRA. MACY (AKSYON)",FEMALE,"VIDA, MARIA CIELO MAY DE LOS REYES",AKSYON DEMOKRATIKO
CAVITE - MENDEZ,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"RAFOLS, ROMEO (IND)",MALE,"RAFOLS, ROMEO DIMAPILIS",INDEPENDENT
2,"ROCILLO, RONNIE (AKSYON)",MALE,"ROCILLO, RONNIE AURE",AKSYON DEMOKRATIKO
3,"VICEDO, RUEL (NUP)",MALE,"VICEDO, RUEL MOJICA",NATIONAL UNITY PARTY
CAVITE - MENDEZ- LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ALEGRE, MIREL (IND)",MALE,"ALEGRE, MIREL AURE",INDEPENDENT
2,"AUDITOR, JOSE (AKSYON)",MALE,"AUDITOR, JOSE NOCEDA",AKSYON DEMOKRATIKO
3,"BAY-REMIGIO, RUBY LITA (NUP)",FEMALE,"BAY-REMIGIO, RUBY LITA AURE",NATIONAL UNITY PARTY
4,"DIMAPILIS, RAYGAN (AKSYON)",MALE,"DIMAPILIS, RAYGAN NOCHE",AKSYON DEMOKRATIKO
5,"DIMAPILIS, RENATO (NUP)",MALE,"DIMAPILIS, RENATO DIMAILIG",NATIONAL UNITY PARTY
6,"DIMARANAN, PAULINO JR. (NUP)",MALE,"DIMARANAN, PAULINO JR. SAURO",NATIONAL UNITY PARTY
7,"ESGUERRA, JOJO (AKSYON)",MALE,"ESGUERRA, GEORGE PE¥ALBA",AKSYON DEMOKRATIKO
8,"ESGUERRA, RAZEL (AKSYON)",FEMALE,"ESGUERRA, RAZEL VIDAMO",AKSYON DEMOKRATIKO
9,"FERMA, RUBEN (AKSYON)",MALE,"FERMA, RUBEN LEPARDO",AKSYON DEMOKRATIKO
10,"LAQUEO, ELIEZER (IND)",MALE,"LAQUEO, ELIEZER SALUDARES",INDEPENDENT
11,"MARTINEZ, KAP MOLLY (NUP)",MALE,"MARTINEZ, ROMULO LUBANG",NATIONAL UNITY PARTY
12,"NOVENO, DANILO (AKSYON)",MALE,"NOVENO, DANILO PE¥AFIEL",AKSYON DEMOKRATIKO
13,"OCAMPO, ALEXANDER (NUP)",MALE,"OCAMPO, ALEXANDER SUMAGUI",NATIONAL UNITY PARTY
14,"ORTIZ, ROILAN (NUP)",MALE,"ORTIZ, ROILAN GONZALES",NATIONAL UNITY PARTY
CAVITE - MENDEZ (MENDEZ-NU¥EZ),,,,
CAVITE - MENDEZ- LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
15,"PE¥ALBA, EDIBER (NUP)",MALE,"PE¥ALBA, EDILBERTO JR. SALAZAR",NATIONAL UNITY PARTY
16,"PEREY, LORELYN (IND)",FEMALE,"PEREY, LORELYN MARAAN",INDEPENDENT
17,"SARMIENTO, JHUN (AKSYON)",MALE,"SARMIENTO, ALEJANDRO JR. HERNANDO",AKSYON DEMOKRATIKO
18,"VELANDO, RADNNY (AKSYON)",MALE,"VELANDO, RADNNY MOJICA",AKSYON DEMOKRATIKO
19,"VIDAMO, KAP MARVIN (NUP)",MALE,"VIDAMO, MARVIN PERIDO",NATIONAL UNITY PARTY
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of CAVITE",,,,
CERTIFIED CORRECT:,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
CAVITE - NAIC,,,,
CAVITE - NAIC,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"BINATO, RHODEL (KBL)",MALE,"BINATO, RHODEL ARENAS",KILUSANG BAGONG LIPUNAN
2,"CABALLES, CHAIRMAN LOUIE (IND)",MALE,"CABALLES, LOUIE ALBERT REYES",INDEPENDENT
3,"DUALAN, KONSI RAFFY (NPC)",MALE,"DUALAN, RUPERTO CUSTODIO",NATIONALIST PEOPLE'S COALITION
4,"LOYOLA, CESAR JR. (PROMDI)",MALE,"LOYOLA, CESAR JR VILLA",ABAG PROMDI
5,"MEDINA, BENJIE (IND)",MALE,"MEDINA, BENJAMIN DIMAALA",INDEPENDENT
6,"PANGILINAN, ROGER (NUP)",MALE,"PANGILINAN, ROGELIO HINTAY",NATIONAL UNITY PARTY
7,"VILLALUZ, PAUL MC (PFP)",MALE,"VILLALUZ, PAUL MC CUDAL",PARTIDO FEDERAL NG PILIPINAS
CAVITE - NAIC,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"DUALAN, JUNIO (NPC)",MALE,"DUALAN, JUNIO CUSTODIO",NATIONALIST PEOPLE'S COALITION
2,"NAZARENO, CESAR RYAN (NUP)",MALE,"NAZARENO, CESAR RYAN GERMAR",NATIONAL UNITY PARTY
3,"NAZARENO, RONA (KBL)",FEMALE,"NAZARENO, RONALYN ANGUE",KILUSANG BAGONG LIPUNAN
4,"PINPIN, ROSENDO JR. (PFP)",MALE,"PINPIN, ROSENDO JR MALINAO",PARTIDO FEDERAL NG PILIPINAS
5,"PIPIT, DOK (PROMDI)",MALE,"PIPIT, JOSE NELSON ARCENA",ABAG PROMDI
CAVITE - NAIC - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ANDRION, EDISSON (NUP)",MALE,"ANDRION, EDISSON CAYAS",NATIONAL UNITY PARTY
2,"ATIENZA, SONNY (NPC)",MALE,"ATIENZA, BONIFACIO JR MAILAS",NATIONALIST PEOPLE'S COALITION
3,"BARRERA, JERRY (NPC)",MALE,"BARRERA, JERRY CAWIT",NATIONALIST PEOPLE'S COALITION
4,"BELBER, GERONIMO (KBL)",MALE,"BELBER, GERONIMO HIMPIL",KILUSANG BAGONG LIPUNAN
5,"BENASO, RINA (NUP)",FEMALE,"BENASO, RINA MANALO",NATIONAL UNITY PARTY
6,"BERGADO, AMADO (PFP)",MALE,"BERGADO, AMADO ARGUELLES",PARTIDO FEDERAL NG PILIPINAS
CAVITE - NAIC,,,,
CAVITE - NAIC - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
7,"BINATO, RAFAEL (KBL)",MALE,"BINATO, RAFAEL CIRIA",KILUSANG BAGONG LIPUNAN
8,"BUENAFLOR, ROMULO (PROMDI)",MALE,"BUENAFLOR, ROMULO ALAMAN",ABAG PROMDI
9,"BUENDIA, VENUS (KBL)",FEMALE,"BUENDIA, VENUS IGNACIO",KILUSANG BAGONG LIPUNAN
10,"CABATAY, IAN PAUL (PFP)",MALE,"CABATAY, IAN PAUL MARTINEZ",PARTIDO FEDERAL NG PILIPINAS
11,"CASAMBROS, NAP (PROMDI)",MALE,"CASAMBROS, NAPOLEON GOLFO",ABAG PROMDI
12,"CASTILLO, ROD (NPC)",MALE,"CASTILLO, RODRIGO ABUNDO",NATIONALIST PEOPLE'S COALITION
13,"CLIMACOSA, RHUEL (KBL)",MALE,"CLIMACOSA, RHUEL PAGCALIWANGAN",KILUSANG BAGONG LIPUNAN
14,"COSTACIO, PAUL (PROMDI)",MALE,"COSTACIO, PAULITO MADLANGBAYAN",ABAG PROMDI
15,"DE GUZMAN, MACKY (PROMDI)",MALE,"DE GUZMAN, FREDIE MARK ALAMARES",ABAG PROMDI
16,"DELOSO, ENRIQUE (NUP)",MALE,"DELOSO, ENRIQUE EMBALZADO",NATIONAL UNITY PARTY
17,"DIAZ, JESSIE (PFP)",MALE,"DIAZ, JESSIE NAZARENO",PARTIDO FEDERAL NG PILIPINAS
18,"JANOLO, ARIEL (KBL)",MALE,"JANOLO, ARIEL GONZALES",KILUSANG BAGONG LIPUNAN
19,"LOPEZ, KAP BERNIE (NPC)",MALE,"LOPEZ, BERNARDINO HIZON",NATIONALIST PEOPLE'S COALITION
20,"LOYOLA, SIR TOM (PFP)",MALE,"LOYOLA, TOMAS CALIWANAGAN",PARTIDO FEDERAL NG PILIPINAS
21,"MADLANGBAYAN, WILFREDO (KBL)",MALE,"MADLANGBAYAN, WILFREDO ILOG",KILUSANG BAGONG LIPUNAN
22,"MAGBAGO, ELORDE (NUP)",MALE,"MAGBAGO, ELORDE BIGALBAL",NATIONAL UNITY PARTY
23,"MAGBITANG, ROMMEL ANTHONY(NPC)",MALE,"MAGBITANG, ROMMEL ANTHONY VALENZUELA",NATIONALIST PEOPLE'S COALITION
24,"MILAY, RITCHIE (PROMDI)",MALE,"MILAY, RITCHIE ERIDAO",ABAG PROMDI
25,"MIRANDA, MANUEL (PFP)",MALE,"MIRANDA, MANUEL BARRERA",PARTIDO FEDERAL NG PILIPINAS
26,"MOTAS, DAIZON KING (NUP)",MALE,"MOTAS, DAIZON KING ROLLON",NATIONAL UNITY PARTY
27,"NAZARENO, EIMEREN (NUP)",FEMALE,"NAZARENO, EIMEREN MISLANG",NATIONAL UNITY PARTY
28,"NAZARENO, ITOY (PROMDI)",MALE,"NAZARENO, FERDINAND DE CASTRO",ABAG PROMDI
29,"NAZARENO-LOYOLA, JOANN (PROMDI)",FEMALE,"LOYOLA, JOANN NAZARENO",ABAG PROMDI
CAVITE - NAIC,,,,
CAVITE - NAIC - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
30,"PAGDANGANAN, NIKKO (NPC)",MALE,"PAGDANGANAN, NIKKO VIDAMO",NATIONALIST PEOPLE'S COALITION
31,"PARDO, MACARIO (KBL)",MALE,"PARDO, MACARIO LIZAMIN",KILUSANG BAGONG LIPUNAN
32,"PEGOLLO, GLENNON (IND)",MALE,"PEGOLLO, GLENNON ILAGAN",INDEPENDENT
33,"POBLETE, HARVEY (NUP)",MALE,"POBLETE, HARVEY BLANCO",NATIONAL UNITY PARTY
34,"PUNO, ATE TERE (NPC)",FEMALE,"PUNO, MARIA TERESA BABCOCK",NATIONALIST PEOPLE'S COALITION
35,"RA¥O, KIRK (PFP)",MALE,"RA¥O, KIRK DUALAN",PARTIDO FEDERAL NG PILIPINAS
36,"RUBIO, NORILYN (PFP)",FEMALE,"RUBIO, NORILYN CABISADA",PARTIDO FEDERAL NG PILIPINAS
37,"TAMPOL, LEAND (PFP)",MALE,"TAMPOL, LEAND ABAD",PARTIDO FEDERAL NG PILIPINAS
38,"VALENZUELA, DOMINGO JR. (NUP)",MALE,"VALENZUELA, DOMINGO JR. DEL ROSARIO",NATIONAL UNITY PARTY
39,"VIOLA, GLENFORD (KBL)",MALE,"VIOLA, GLENFORD ANTIOJO",KILUSANG BAGONG LIPUNAN
40,"WAKAY, FERDINAND (NPC)",MALE,"WAKAY, FERDINAND SISON",NATIONALIST PEOPLE'S COALITION
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of CAVITE",,,,
CERTIFIED CORRECT:,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
CAVITE - NOVELETA,,,,
CAVITE - NOVELETA,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ALVAREZ, ENGR. BOY (NUP)",MALE,"ALVAREZ, ENRICO MOLINA",NATIONAL UNITY PARTY
2,"CHUA, DINO (UNA)",MALE,"CHUA, DHINO CARLO REYES",UNITED NATIONALIST ALLIANCE
CAVITE - NOVELETA,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"TORRES, ARLYNN (AKSYON)",FEMALE,"TORRES, ARLYNN ALVAREZ",AKSYON DEMOKRATIKO
CAVITE - NOVELETA - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ALVAREZ, DONN (LAKAS)",MALE,"ALVAREZ, DONN LOUIE ALCANTARA",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
2,"ALVAREZ, KONKON (NUP)",MALE,"ALVAREZ, ENRICQ JOSEPH BAYLON",NATIONAL UNITY PARTY
3,"BAQUIRAN, KAP BAKE (AKSYON)",MALE,"BAQUIRAN, DENNIS REBULLAR",AKSYON DEMOKRATIKO
4,"BERNAL, KATE (LAKAS)",FEMALE,"BUTAWAN, KATHERINE BERNAL",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
5,"DIAZ, PAULO (NUP)",MALE,"DIAZ, PAULO LUNA",NATIONAL UNITY PARTY
6,"ENRIQUEZ, AXEL (LAKAS)",MALE,"ENRIQUEZ, MARK AXLE ANTHONY VEDAR",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
7,"GREPO, EMER JASON (IND)",MALE,"GREPO, EMER JASON REBULLAR",INDEPENDENT
8,"IBA¥EZ, KARL BRIAN (NPC)",MALE,"IBA¥EZ, KARL BRIAN VALLADA",NATIONALIST PEOPLE'S COALITION
9,"LAMIT, RONEL (LAKAS)",MALE,"LAMIT, RONEL ANTIGRO",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
10,"LEDESMA, MARTIN (LP)",MALE,"LEDESMA, MARTIN ANGELO DELA CRUZ",LIBERAL PARTY
11,"LONTOC, EMI (LAKAS)",MALE,"LONTOC, EMELITO SALINAS",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
12,"MANALO, DAVE (NUP)",MALE,"MANALO, DAVE MALIA",NATIONAL UNITY PARTY
13,"MELENCIO, IAN (LP)",MALE,"MELENCIO, CHESTER IAN AQUIPEL",LIBERAL PARTY
14,"REYES, RENZ (LAKAS)",MALE,"REYES, JOSHE LORENZ CASTRO",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
15,"SALUD, EDWIN (LAKAS)",MALE,"SALUD, EDWIN MENDOZA",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
CAVITE - NOVELETA,,,,
CAVITE - NOVELETA - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
16,"SARIA, RICKY (LAKAS)",MALE,"SARIA, RICKY OLAES",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
17,"TORRES, JON (IND)",MALE,"TORRES, DANILO JR. ANUDIN",INDEPENDENT
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of CAVITE",,,,
CERTIFIED CORRECT:,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
CAVITE - ROSARIO,,,,
CAVITE - ROSARIO,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"LUNA, MAO (NUP)",MALE,"LUNA, ANTONIO JR. HONRADA",NATIONAL UNITY PARTY
2,"RICAFRENTE, VOLTAIRE (LAKAS)",MALE,"RICAFRENTE, JOSE VOLTAIRE VILLANUEVA",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
CAVITE - ROSARIO,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"BADIDLES, JUN (NUP)",MALE,"BADIDLES, RODENCIO JR. LEYVA",NATIONAL UNITY PARTY
2,"GONZALES, BAMM (LAKAS)",FEMALE,"GONZALES, JOANNE MICHELLE BABIA",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
CAVITE - ROSARIO - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ANDICO, VIVIAN (LAKAS)",FEMALE,"ANDICO, VIVIAN RICAFRENTE",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
2,"ARA¥AS, VAL (NUP)",MALE,"ARA¥AS, VAL KARLO FLORENDO",NATIONAL UNITY PARTY
3,"ARAO, NELL (NPC)",MALE,"ARAO, MENELEO JOSE RICASATA",NATIONALIST PEOPLE'S COALITION
4,"ATANGAN, NEREIDA (IND)",FEMALE,"ATANGAN, NEREIDA VILLANUEVA",INDEPENDENT
5,"CONVENTO, ROLAND (LAKAS)",MALE,"CONVENTO, ROLANDO ARGOTA",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
6,"DEL ROSARIO, MICHAEL (LAKAS)",MALE,"DEL ROSARIO, MICHAEL EJERCITO",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
7,"DELA CRUZ, OBET (NUP)",MALE,"DELA CRUZ, ROBERT PRODIGALIDAD",NATIONAL UNITY PARTY
8,"ESPADILLA, MAVE RICK (NUP)",MALE,"ESPADILLA, MAVE RICK BAYNOSA",NATIONAL UNITY PARTY
9,"GIONGCO, DANILO (IND)",MALE,"GIONGCO, DANILO VILLAMIN",INDEPENDENT
10,"GO, CHRISTOPHER (LAKAS)",MALE,"GO, CHRISTOPHER POSADAS",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
11,"HERNANDEZ, RAUL (LAKAS)",MALE,"HERNANDEZ, RAUL JOSE",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
12,"MADLANGBAYAN, EDISON (NUP)",MALE,"MADLANGBAYAN, EDISON ABUTIN",NATIONAL UNITY PARTY
13,"NAZARENO, CRISANTO (LAKAS)",MALE,"NAZARENO, CRISANTO ARIBAL",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
14,"PUEBLO, MANNY (LAKAS)",MALE,"PUEBLO, MANUEL CUEVAS",LAKAS CHRISTIAN  MUSLIM
CAVITE - ROSARIO,,,,
CAVITE - ROSARIO - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
DEMOCRATS,,,,
15,"QUION, BRADER NYO (IND)",MALE,"QUION, ANTHONY GONZALES",INDEPENDENT
16,"RAMIREZ, KAP EDWIN (IND)",MALE,"RAMIREZ, EDWIN CUEVAS",INDEPENDENT
17,"TAMIO-RODELAS, AJIE (NUP)",FEMALE,"RODELAS, MARIA LORENA TAMIO",NATIONAL UNITY PARTY
18,"VELARDE, MARK JAY (LAKAS)",MALE,"VELARDE, MARK JAY GARCIA",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
19,"VIRATA, JIGGER RYAN (NUP)",MALE,"VIRATA, JIGGER RYAN LORENZO",NATIONAL UNITY PARTY
20,"VIVO, PIO (NUP)",MALE,"VIVO, PIO ABUTIN",NATIONAL UNITY PARTY
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of CAVITE",,,,
CERTIFIED CORRECT:,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
CAVITE - SILANG,,,,
CAVITE - SILANG,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"AMADURE, LANDS (IND)",MALE,"AMADURE, ORLANDO SIPAGAN",INDEPENDENT
2,"ANARNA, ATTYKEVIN AMUTAN (NUP)",MALE,"ANARNA, ALSTON KEVIN AMUTAN",NATIONAL UNITY PARTY
3,"PERANDO, PROF JOEY (IND)",MALE,"PERANDO, JUANITO LOYOLA",INDEPENDENT
4,"POBLETE, ODIE (IND)",MALE,"POBLETE, RICARDO TRINIDAD",INDEPENDENT
5,"POBLETE, OMHIL (PDDS)",FEMALE,"POBLETE, EMILY AGUINALDO",PEDERALISMO NG DUGONG DAKILANG SAMAHAN
6,"POBLETE, OMIL (NPC)",FEMALE,"POBLETE, EMILIA LOURDES FULE",NATIONALIST PEOPLE'S COALITION
CAVITE - SILANG,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"CARRANZA, TED (NUP)",MALE,"CARRANZA, EDWARD ESPERAT",NATIONAL UNITY PARTY
2,"DONEZA, ISANG-BAGSAK (NPC)",MALE,"DONEZA, RONILO ARARACAP",NATIONALIST PEOPLE'S COALITION
3,"TOLENTINO, ALLAN (KBL)",MALE,"TOLENTINO, ALLAN AMON",KILUSANG BAGONG LIPUNAN
CAVITE - SILANG - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"AMUTAN, IVAN (NUP)",MALE,"AMUTAN, IVAN CHESTER ILANO",NATIONAL UNITY PARTY
2,"BATINGAL, JUNJANG (NPC)",MALE,"BATINGAL, LUIS JR. VALDEZ",NATIONALIST PEOPLE'S COALITION
3,"CALVADORES, JEROME (IND)",MALE,"CALVADORES, ALBERT JEROME ABUEVA",INDEPENDENT
