BASILAN - AKBAR,,,,,
BASILAN - AKBAR,,,,,
MAYOR,,,,,
8,"PENDAT, NASRUDIN (PDPLBN)",MALE,"PENDAT, NASRUDIN IDZA",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
9,"UNDONG, SADAT (PFP)",MALE,"UNDONG, SADAT ABUBAKAR",,PARTIDO FEDERAL NG PILIPINAS
MAGUINDANAO - PARANG,,,,,
VICE-MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ALI, WALAD (KBL)",MALE,"ALI, ABDUL MONIEM TIMAN",,KILUSANG BAGONG LIPUNAN
2,"BIRUAR, ADNAN (NP)",MALE,"BIRUAR, ADNAN CHUA",,NACIONALISTA PARTY
3,"MAYO, MYLA (IND)",FEMALE,"MAYO, MYLA LP-LATIP-PULALON",,INDEPENDENT
4,"SALIK, ZURKI (IND)",MALE,"SALIK, ZURKI TIMAN",,INDEPENDENT
MAGUINDANAO - PARANG - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ABAD, MANDING (UBJP)",MALE,"ABAD, ABDULLAH MOHAMMAD",,UNITED BANGSAMORO JUSTICE PARTY
2,"AMBIL, DAMBOY (KBL)",MALE,"AMBIL, ABDULJAMIL ARBA",,KILUSANG BAGONG LIPUNAN
3,"ARAGASI, BEB'S (UBJP)",MALE,"ARAGASI, HABIB AL-HAMID",,UNITED BANGSAMORO JUSTICE PARTY
4,"BIRUAR, MONERA (NP)",FEMALE,"BIRUAR, MONERA ALI",,NACIONALISTA PARTY
5,"DICAY, NORHAINA (NP)",FEMALE,"DICAY, NORHAINA KADIR",,NACIONALISTA PARTY
MAGUINDANAO - PARANG,,,,,
MAGUINDANAO - PARANG - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
6,"FERNANDEZ, MARITES (NP)",FEMALE,"FERNANDEZ, MARITES TABLAZON",,NACIONALISTA PARTY
7,"GAMAO, JUN (AKSYON)",MALE,"GAMAO, NOR JUHARIE MAMBAYAO",,AKSYON DEMOKRATIKO
8,"GANDUAN, ENGINEER (NP)",MALE,"GANDUAN, ABDULRAKMAN USOP",,NACIONALISTA PARTY
9,"GUBAT, HERRY (UBJP)",MALE,"GUBAT, HERRY CARPIO",,UNITED BANGSAMORO JUSTICE PARTY
10,"ITO, NORAINA (NP)",FEMALE,"ITO, NORAINA AMIR",,NACIONALISTA PARTY
11,"KALI, JINKEE (NP)",FEMALE,"KALI, JINKEE ALA",,NACIONALISTA PARTY
12,"KAMID, SANTE (UBJP)",MALE,"KAMID, IBRAHIM ARIMAO",,UNITED BANGSAMORO JUSTICE PARTY
13,"KASIM, MANAF (KBL)",MALE,"KASIM, ABDUL MANAF ESMAEL",,KILUSANG BAGONG LIPUNAN
14,"KASIM, ZACARIA (NP)",MALE,"KASIM, ZACARIA MAMAKLAY",,NACIONALISTA PARTY
15,"LUNA, HUSSIEN (IND)",MALE,"LUNA, HUSSIEN BURODAN",,INDEPENDENT
16,"MAROHOM, SAMSUDIN (AKSYON)",MALE,"MAROHOM, SAMSUDIN PANANSARAN",,AKSYON DEMOKRATIKO
17,"MASUKAT, DHATS RAMALAN (KBL)",MALE,"MASUKAT, DATU ABDILLAH MUSA",,KILUSANG BAGONG LIPUNAN
18,"MILAY, ROMEO (AKSYON)",MALE,"MILAY, ROMEO TEVES",,AKSYON DEMOKRATIKO
19,"MIRO, ERICK (KBL)",MALE,"MIRO, ASMODIN MABANG",,KILUSANG BAGONG LIPUNAN
20,"MUSA, FAIDZ (UBJP)",MALE,"MUSA, FAIDS BARUDI",,UNITED BANGSAMORO JUSTICE PARTY
21,"PALCAT, RONEL (AKSYON)",MALE,"PALCAT, RONEL MONTOYA",,AKSYON DEMOKRATIKO
22,"SAAVEDRA, CYRELLE MARI (NP)",FEMALE,"SAAVEDRA, CYRELLE MARI GRIJALDO",,NACIONALISTA PARTY
23,"SALIK, HAMAN (KBL)",MALE,"SALIK, HAMAN ARIMAO",,KILUSANG BAGONG LIPUNAN
24,"TAHA, POGING (IND)",MALE,"TAHA, STEWART MANGO",,INDEPENDENT
MAGUINDANAO - PARANG,,,,,
MAGUINDANAO - PARANG - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
C E R T I F I C A T I O N,,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of MAGUINDANAO",,,,,
CERTIFIED CORRECT:,,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,,
,,,,,
ADMINISTERING OFFICER,,,,,
Signature over printed name,,,,,
MAGUINDANAO - RAJAH BUAYAN,,,,,
MAGUINDANAO - RAJAH BUAYAN,,,,,
MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"AMPATUAN, BAI PUTI (LAKAS)",FEMALE,"AMPATUAN, BAI PUTI LUMENDA",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
2,"AMPATUAN, DATU JACK (PFP)",MALE,"AMPATUAN, YACOB LUMENDA",,PARTIDO FEDERAL NG PILIPINAS
3,"AMPATUAN, NARRIS (IND)",MALE,"AMPATUAN, NARRIS UTTO",,INDEPENDENT
4,"MASTURA, BAI MARUJA (NP)",FEMALE,"MASTURA, BAI MARUJA AMPATUAN",,NACIONALISTA PARTY
MAGUINDANAO - RAJAH BUAYAN,,,,,
VICE-MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"AMPATUAN, DATU KAMAL (LAKAS)",MALE,"AMPATUAN, SYED KAMAL REZA LIDASAN",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
2,"LUMENDA, BAI JINN (PFP)",FEMALE,"LUMENDA, SITTIE JINN PRINCESS UTTO",,PARTIDO FEDERAL NG PILIPINAS
3,"MAKALAY, JERRY (NP)",MALE,"MAKALAY, JERRY PAMALOY",,NACIONALISTA PARTY
4,"UTTO, EBS (IND)",MALE,"UTTO, EBRAHIM MASTURA",,INDEPENDENT
MAGUINDANAO - RAJAH BUAYAN - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ABIDEN, SADDAM (IND)",MALE,"ABIDEN, SADDAM AMPATUAN",,INDEPENDENT
2,"AMPATUAN, JAMSHID (PFP)",MALE,"AMPATUAN, JAMSHID AMPATUAN",,PARTIDO FEDERAL NG PILIPINAS
3,"BADAL, RASHED (NP)",MALE,"BADAL, RASHED CAMSA",,NACIONALISTA PARTY
4,"BANDILA, MORRES (IND)",MALE,"BANDILA, DATUMAMA AMPATUAN",,INDEPENDENT
5,"BLAH, BAI ISNAEERA (NP)",FEMALE,"BLAH, BAI ISNAEERA AMPATUAN",,NACIONALISTA PARTY
6,"DAGANDAL, ALVIN (PFP)",MALE,"DAGANDAL, ALVIN MALANG",,PARTIDO FEDERAL NG PILIPINAS
7,"DALANDAG, ZOLAMIN (IND)",MALE,"DALANDAG, ZOLAMIN MAULANA",,INDEPENDENT
8,"GAMPONG, MOHIDEN (IND)",MALE,"GAMPONG, MOHIDEN TALEMBO",,INDEPENDENT
9,"KABUGATAN, AKMAD (IND)",MALE,"KABUGATAN, AKMAD UTTO",,INDEPENDENT
10,"KABUGATAN, SUKARNO (IND)",MALE,"KABUGATAN, SUKARNO UTTO",,INDEPENDENT
11,"LABAY, SUFIAN (NP)",MALE,"LABAY, SUFIAN ZACARIA",,NACIONALISTA PARTY
MAGUINDANAO - RAJAH BUAYAN,,,,,
MAGUINDANAO - RAJAH BUAYAN - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
12,"LAMALAN, PAUDZIA (IND)",FEMALE,"LAMALAN, PAUDZIA LUMENDA",,INDEPENDENT
13,"LUMENDA, ALKHAIR (LAKAS)",MALE,"LUMENDA, ALKHAIR USOP",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
14,"LUMENDA, DATU BOCTAM (PFP)",MALE,"LUMENDA, ALI BASSER UTTO",,PARTIDO FEDERAL NG PILIPINAS
15,"LUMENDA, LAB (IND)",MALE,"LUMENDA, FAHLABE PAIDUMAMA",,INDEPENDENT
16,"LUMENDA, LEA (IND)",FEMALE,"LUMENDA, LEA PAIDUMAMA",,INDEPENDENT
17,"LUMENDA, MOHAMIDEN (PFP)",MALE,"LUMENDA, MOHAMIDEN DINGA",,PARTIDO FEDERAL NG PILIPINAS
18,"LUMENDA, YAMASHITA (PFP)",FEMALE,"IBRAHIM, YAMASHITA LUMENDA",,PARTIDO FEDERAL NG PILIPINAS
19,"MACABANGEN, FATIMA (PROMDI)",FEMALE,"MACABANGEN, FATIMA LUMENDA",,ABAG PROMDI
20,"MAKALAY, MANSOR (NP)",MALE,"MAKALAY, MANSOR SILONGAN",,NACIONALISTA PARTY
21,"MAKALAY, NORODIN (IND)",MALE,"MAKALAY, NORODIN PAMALOY",,INDEPENDENT
22,"MALANG, MAX (IND)",MALE,"MALANG, MAX DALGAN",,INDEPENDENT
23,"MANTIS, JAMIEL (IND)",MALE,"MANTIS, JAMIEL LUMENDA",,INDEPENDENT
24,"MUTALIB, MANSOUR (IND)",MALE,"MUTALIB, MANSOUR UTAP",,INDEPENDENT
25,"PIANG, TOY (IND)",MALE,"PIANG, SUHARTO LUMAMBAS",,INDEPENDENT
26,"PILMEN, MOTIN (IND)",MALE,"PILMEN, MOTIN KANAPIA",,INDEPENDENT
27,"SABDULLAH, NASSER (PFP)",MALE,"SABDULLAH, NASSER MAPENG",,PARTIDO FEDERAL NG PILIPINAS
28,"SACANDAL, TERRY (IND)",MALE,"SACANDAL, MOHAMADTAHA DIAGAO",,INDEPENDENT
29,"SAGAD, SULMAN (NP)",MALE,"SAGAD, SULMAN UTTO",,NACIONALISTA PARTY
30,"SAKILAN, RUDIA (NP)",FEMALE,"SAKILAN, RUDIA TAGADAYA",,NACIONALISTA PARTY
31,"SAMBOLAWAN, BENJAMIN (PFP)",MALE,"SAMBOLAWAN, BENJAMIN LUMENDA",,PARTIDO FEDERAL NG PILIPINAS
32,"SAMBOLAWAN, DENNISA (NP)",FEMALE,"SAMBOLAWAN, DENNISA PANES",,NACIONALISTA PARTY
33,"SAMPATO, MACAPAGAL (IND)",MALE,"SAMPATO, MACAPAGAL GUIALIL",,INDEPENDENT
34,"SILONGAN, BIN-NAZRIFF (IND)",MALE,"SILONGAN, BIN-NAZRIFF BUAYAN",,INDEPENDENT
35,"SULANTING, DESKIE (IND)",MALE,"SULANTING, DESKIE SANDAY",,INDEPENDENT
MAGUINDANAO - RAJAH BUAYAN,,,,,
MAGUINDANAO - RAJAH BUAYAN - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
36,"UTAP, SARAH (IND)",FEMALE,"UTAP, SARAH UTTO",,INDEPENDENT
37,"UTTO, JAZZ (PFP)",MALE,"UTTO, NUR ALHUSSEN DONDE",,PARTIDO FEDERAL NG PILIPINAS
38,"UTTO, MANGI (IND)",MALE,"UTTO, MANGI BANSIL",,INDEPENDENT
39,"UTTO, MUNTA (NP)",MALE,"UTTO, MUNTA DATUA",,NACIONALISTA PARTY
C E R T I F I C A T I O N,,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of MAGUINDANAO",,,,,
CERTIFIED CORRECT:,,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,,
,,,,,
ADMINISTERING OFFICER,,,,,
Signature over printed name,,,,,
MAGUINDANAO - SHARIFF AGUAK,,,,,
MAGUINDANAO - SHARIFF AGUAK,,,,,
MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"AMPATUAN, AKMAD (NP)",MALE,"AMPATUAN, AKMAD BAGANIAN",,NACIONALISTA PARTY
2,"GAYON, DATUBEN (UBJP)",MALE,"GAYON, DATUBEN MAKADATU",,UNITED BANGSAMORO JUSTICE PARTY
MAGUINDANAO - SHARIFF AGUAK,,,,,
VICE-MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ALIB, HAIMIE (UBJP)",MALE,"ALIB, HAIMIE GAYON",,UNITED BANGSAMORO JUSTICE PARTY
2,"AMPATUAN, MAROP (NP)",MALE,"AMPATUAN, MAROP BATABOL",,NACIONALISTA PARTY
MAGUINDANAO - SHARIFF AGUAK - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ABDULLAH, YAHIYA (IND)",MALE,"ABDULLAH, YAHIYA UPAM",,INDEPENDENT
2,"ABUTAZIL, JEDDY (PROMDI)",MALE,"ABUTAZIL, JEDDY SALAZAR",,ABAG PROMDI
3,"AGUAK, AMEIR AKMAD (NP)",MALE,"AGUAK, AMEIR AKMAD SALAZAR",,NACIONALISTA PARTY
4,"AHMAD, FAIZA (UBJP)",FEMALE,"AHMAD, FAIZA TAHA",,UNITED BANGSAMORO JUSTICE PARTY
5,"ALIMAN, SAHIRA (UBJP)",FEMALE,"ALIMAN, SAHIRA HAMSA",,UNITED BANGSAMORO JUSTICE PARTY
6,"AMPATUAN, ABDULMANAP (IND)",MALE,"AMPATUAN, ABDULMANAP TAKMAMA",,INDEPENDENT
7,"AMPATUAN, ALIBAI (NP)",FEMALE,"AMPATUAN, ALIBAI SAKAL",,NACIONALISTA PARTY
8,"AMPATUAN, DATU JHONG (NP)",MALE,"AMPATUAN, MOHARIF BATABOL",,NACIONALISTA PARTY
9,"AMPATUAN, DATU OPING (NP)",MALE,"AMPATUAN, MOHAMAD AKMAD, JR. BATABOL",,NACIONALISTA PARTY
10,"AMPATUAN, DATU RAJJ (NP)",MALE,"AMPATUAN, MOHAMMAD RAUFF AMPATUAN",,NACIONALISTA PARTY
11,"AMPATUAN, RASUL (NP)",MALE,"AMPATUAN, RASUL UNSON",,NACIONALISTA PARTY
12,"AMPATUAN, RITCHIE (NP)",MALE,"AMPATUAN, RITCHIE BAGANIAN",,NACIONALISTA PARTY
13,"BAGANIAN, WATARI (IND)",MALE,"BAGANIAN, WATARI SULAIK",,INDEPENDENT
14,"CAMENDAN, HABBAS (IND)",MALE,"CAMENDAN, HABBAS SABPA",,INDEPENDENT
MAGUINDANAO - SHARIFF AGUAK,,,,,
MAGUINDANAO - SHARIFF AGUAK - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
15,"GUIAPALON, SAIDAMIN (UBJP)",MALE,"GUIAPALON, SAIDAMIN ALIMAN",,UNITED BANGSAMORO JUSTICE PARTY
16,"LAKIMAN, AIMAN (UBJP)",MALE,"LAKIMAN, AIMAN EBRAHIM",,UNITED BANGSAMORO JUSTICE PARTY
17,"LATIP, ORO (UBJP)",MALE,"LATIP, ORO MANAN",,UNITED BANGSAMORO JUSTICE PARTY
18,"LUMENDA, NEXON (UBJP)",MALE,"LUMENDA, NEXON MAKALAY",,UNITED BANGSAMORO JUSTICE PARTY
19,"RASID, DHATS (IND)",MALE,"RASID, SAMIN MAMA",,INDEPENDENT
20,"UPAM, DORIS (NP)",MALE,"UPAM, DAUD BAKNAL",,NACIONALISTA PARTY
C E R T I F I C A T I O N,,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of MAGUINDANAO",,,,,
CERTIFIED CORRECT:,,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,,
,,,,,
ADMINISTERING OFFICER,,,,,
Signature over printed name,,,,,
MAGUINDANAO - SHARIFF SAYDONA MUSTAPHA,,,,,
MAGUINDANAO - SHARIFF SAYDONA MUSTAPHA,,,,,
MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"AMPATUAN, SAJID ANDRE (NP)",MALE,"AMPATUAN, SAJID ANDRE SINSUAT",,NACIONALISTA PARTY
2,"ANGI, KUTONGAN (UNA)",MALE,"ANGI, KUTONGAN TAGO",,UNITED NATIONALIST ALLIANCE
3,"SAMELON, MADS (UBJP)",MALE,"SAMELON, MOHAMAD PANGARAO",,UNITED BANGSAMORO JUSTICE PARTY
MAGUINDANAO - SHARIFF SAYDONA MUSTAPHA,,,,,
VICE-MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"AMPATUAN, DATU SAJID ISLAM (NP)",MALE,"AMPATUAN, DATU SAJID ISLAM UY",,NACIONALISTA PARTY
2,"KAKI, DATUNOT (UNA)",MALE,"KAKI, DATUNOT DAMADA",,UNITED NATIONALIST ALLIANCE
3,"PAGLALA, MONTANO JR. (UBJP)",MALE,"PAGLALA, MONTANO JR. ALIM",,UNITED BANGSAMORO JUSTICE PARTY
MAGUINDANAO - SHARIFF SAYDONA MUSTAPHA - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"AMPATUAN, BAI ZANDRIA (NP)",FEMALE,"AMPATUAN, BAI ZANDRIA SINSUAT",,NACIONALISTA PARTY
2,"AMPATUAN, DATU ALNUR (NP)",MALE,"AMPATUAN, DATU ALNUR SAKAL",,NACIONALISTA PARTY
3,"AMPATUAN, DATU SIX (NP)",MALE,"AMPATUAN, DATU ANDAL SAJID VI SINSUAT",,NACIONALISTA PARTY
4,"AMPATUAN, MARICRIS (NP)",FEMALE,"AMPATUAN, MARICRIS DUMPAO",,NACIONALISTA PARTY
5,"DAGANDAL, ZUKRA (NP)",FEMALE,"DAGANDAL, ZUKRA BIANG",,NACIONALISTA PARTY
6,"GANI, TATO (UNA)",MALE,"GANI, TATO MONTANI",,UNITED NATIONALIST ALLIANCE
7,"HADJI KAMBAL, NOT (UBJP)",MALE,"HADJI KAMBAL, FAHAD BUTUKAN",,UNITED BANGSAMORO JUSTICE PARTY
8,"JAMAL, LEMS (IND)",MALE,"JAMAL, LEMS SALMAN",,INDEPENDENT
9,"KAKI, SONNY BOY (NP)",MALE,"KAKI, SONNY BOY MAMA",,NACIONALISTA PARTY
10,"KANAPIA, MUHAMIDIN (UBJP)",MALE,"KANAPIA, MUHAMIDIN MUDZOL",,UNITED BANGSAMORO JUSTICE PARTY
11,"MAHMOD, ABDULMALIK (UBJP)",MALE,"MAHMOD, ABDULMALIK GUIAPAR",,UNITED BANGSAMORO JUSTICE PARTY
12,"MAMALAPAT, AL-JAMIER JIEGO (NP)",MALE,"MAMALAPAT, AL-JAMIER JIEGO AMPATUAN",,NACIONALISTA PARTY
MAGUINDANAO - SHARIFF SAYDONA MUSTAPHA,,,,,
MAGUINDANAO - SHARIFF SAYDONA MUSTAPHA - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
13,"MANTUKAY, ABDULLAH (UBJP)",MALE,"MANTUKAY, ABDULLAH TUNGAO",,UNITED BANGSAMORO JUSTICE PARTY
14,"RAJAPANDALAT, MUTIN (NP)",MALE,"RAJAPANDALAT, MUTIN TALUTUKAN",,NACIONALISTA PARTY
15,"SAYONG, CARLOS (UBJP)",MALE,"SAYONG, MAHARISTA ABAS",,UNITED BANGSAMORO JUSTICE PARTY
16,"UTTO, MANS (UBJP)",MALE,"UTTO, HERMAN GUIAMALON",,UNITED BANGSAMORO JUSTICE PARTY
C E R T I F I C A T I O N,,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of MAGUINDANAO",,,,,
CERTIFIED CORRECT:,,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,,
,,,,,
ADMINISTERING OFFICER,,,,,
Signature over printed name,,,,,
MAGUINDANAO - SOUTH UPI,,,,,
MAGUINDANAO - SOUTH UPI,,,,,
MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ESTORNINOS, MIMI (PROMDI)",FEMALE,"ESTORNINOS, IMELDA BULARON",,ABAG PROMDI
2,"INSULAR, OBET (NP)",MALE,"INSULAR, REYNALBERT OCA",,NACIONALISTA PARTY
3,"SUENAN, ROCHITO (UBJP)",MALE,"SUENAN, ROCHITO LIBENG",,UNITED BANGSAMORO JUSTICE PARTY
MAGUINDANAO - SOUTH UPI,,,,,
VICE-MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"AMPATUAN, DATU SARIP (UNA)",MALE,"AMPATUAN, SHARIFF ALI ASGHAR MAMA",,UNITED NATIONALIST ALLIANCE
2,"BENITO, ROLDAN (NP)",MALE,"BENITO, ROLDAN MOBUAYAEN",,NACIONALISTA PARTY
3,"CAMPONG, ASRAP (UBJP)",MALE,"CAMPONG, ASRAP IBRAHIM",,UNITED BANGSAMORO JUSTICE PARTY
4,"GUIAMALON, DATULOVE (IND)",MALE,"GUIAMALON, DATULABI MANTAWIL",,INDEPENDENT
5,"LUMAO, VICTOR (IND)",MALE,"LUMAO, VICTOR DURAN",,INDEPENDENT
6,"PALMA, BALONG (IND)",MALE,"PALMA, ROGEN SACATANI",,INDEPENDENT
MAGUINDANAO - SOUTH UPI - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ACAY, CESAR (IND)",MALE,"ACAY, CESAR MARTIN",,INDEPENDENT
2,"AMPATUAN, ATE SAI (UNA)",FEMALE,"AMPATUAN, ZAINAH OMAR",,UNITED NATIONALIST ALLIANCE
3,"AMPOK, RONIE (PROMDI)",MALE,"AMPOK, RONIE CAKA",,ABAG PROMDI
4,"BANSIGAN, MARLON MICHAEL (NP)",MALE,"BANSIGAN, MARLON MICHAEL TUCAS",,NACIONALISTA PARTY
5,"BATI-AO, NIEZEL (PROMDI)",FEMALE,"BATI-AO, NIEZEL DELA CRUZ",,ABAG PROMDI
6,"BATITAO, ROCKY (IND)",MALE,"BATITAO, ROCKY TAKILID",,INDEPENDENT
7,"BETITA, MASTER BETITA (NP)",MALE,"BETITA, VICENTE FRANCO",,NACIONALISTA PARTY
8,"BUAYA, MONGGAY (IND)",MALE,"BUAYA, MELENCIO, JR. ANTON",,INDEPENDENT
9,"CAMOT, VIC (UBJP)",MALE,"CAMOT, VICTOR CANTOR",,UNITED BANGSAMORO JUSTICE PARTY
MAGUINDANAO - SOUTH UPI,,,,,
MAGUINDANAO - SOUTH UPI - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
10,"CAMPONG, ANWAR (UBJP)",MALE,"CAMPONG, ANWAR PALALISAN",,UNITED BANGSAMORO JUSTICE PARTY
11,"CORNELIO, JENNEVIE (IND)",FEMALE,"CORNELIO, JENNEVIE PAGUILIDAN",,INDEPENDENT
12,"CUYONG, SATURNINO JR. (NP)",MALE,"CUYONG, SATURNINO JR. CULAB",,NACIONALISTA PARTY
13,"DIDA, MANSUR (PROMDI)",MALE,"DIDA, SUHARTO RAMON",,ABAG PROMDI
14,"ERAN, JOEL (UBJP)",MALE,"ERAN, JOEL BURLAZA",,UNITED BANGSAMORO JUSTICE PARTY
15,"ERESE, ROMMEL (NP)",MALE,"ERESE, ROMMEL LABANSIG",,NACIONALISTA PARTY
16,"ESKAK, OBET (IND)",MALE,"ESKAK, MUNTASIR MANOT",,INDEPENDENT
17,"ESTORNINOS, TOTO (NP)",MALE,"ESTORNINOS, ALBERTO BALLERTA",,NACIONALISTA PARTY
18,"FELIX, VANGIE (IND)",FEMALE,"FELIX, AVELINA SY",,INDEPENDENT
19,"KAMID, BASIT (NP)",MALE,"KAMID, BASIT UMAL",,NACIONALISTA PARTY
20,"KASIM, KULPONG (UBJP)",MALE,"KASIM, KULPONG SUMAIL",,UNITED BANGSAMORO JUSTICE PARTY
21,"KUSAIN, KADIL (UBJP)",MALE,"KUSAIN, KADIL MIDTIMBANG",,UNITED BANGSAMORO JUSTICE PARTY
22,"LAGUEY, ARIEL (PROMDI)",MALE,"LAGUEY, ARIEL LALISON",,ABAG PROMDI
23,"LAMIGAN, JOEL (UBJP)",MALE,"LAMIGAN, JOEL TENORIO",,UNITED BANGSAMORO JUSTICE PARTY
24,"LAURON, WENG (PROMDI)",FEMALE,"LAURON, RAQUEL GUNSI",,ABAG PROMDI
25,"LUMBOS, JOAN (IND)",FEMALE,"LUMBOS, JOAN ANDULANA",,INDEPENDENT
26,"MOENDEG, TESSIE (NP)",FEMALE,"MOENDEG, TESSIE JARDIN",,NACIONALISTA PARTY
27,"MUTIA, INDAY (PROMDI)",FEMALE,"MUTIA, VEMIE ABINDA¥O",,ABAG PROMDI
28,"NABLE, JAY (IND)",MALE,"NABLE, JAY TUMBAGA",,INDEPENDENT
29,"NIERVO, REN-REN (PROMDI)",MALE,"NIERVO, REYNIER JIMENEZ",,ABAG PROMDI
30,"OGATIS, GING-GING (PROMDI)",FEMALE,"OGATIS, GERLY CAHILIG",,ABAG PROMDI
31,"OMAR, ATO (IND)",MALE,"OMAR, ATO DULANG",,INDEPENDENT
32,"PIANG, SANNY (UBJP)",MALE,"PIANG, SANNY MOMEK",,UNITED BANGSAMORO JUSTICE PARTY
MAGUINDANAO - SOUTH UPI,,,,,
MAGUINDANAO - SOUTH UPI - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
33,"QUINLAT, KERVIN RAY (NP)",MALE,"QUINLAT, KERVIN RAY CUELLO",,NACIONALISTA PARTY
34,"SARGAN, MARIA (UBJP)",FEMALE,"SARGAN, MARIA AMPOK",,UNITED BANGSAMORO JUSTICE PARTY
35,"SINSUAT, JAIM (AKSYON)",MALE,"SINSUAT, JAIME PAMUDIN",,AKSYON DEMOKRATIKO
36,"SULTAN, NASCOM (UNA)",MALE,"SULTAN, NASSER MOHAMMAD",,UNITED NATIONALIST ALLIANCE
C E R T I F I C A T I O N,,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of MAGUINDANAO",,,,,
CERTIFIED CORRECT:,,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,,
,,,,,
ADMINISTERING OFFICER,,,,,
Signature over printed name,,,,,
MAGUINDANAO - SULTAN KUDARAT,,,,,
MAGUINDANAO - SULTAN KUDARAT,,,,,
MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"EBRAHIM, DATU ESMAIL (IND)",MALE,"EBRAHIM, MOHAMMAD BANTAS",,INDEPENDENT
2,"EBRAHIM, DIAMOND (IND)",MALE,"EBRAHIM, ESMAIL PANARAN",,INDEPENDENT
3,"EBRAHIM, ESMAEL (UBJP)",MALE,"EBRAHIM, ESMAEL BRA",,UNITED BANGSAMORO JUSTICE PARTY
